,INVOICE_DATE,week_number_of_year,day_number_of_week,month_number_of_year,warehouse_name,product_segmentation,STOCK_CODE,Actual,Prediction
712,2019-09-20,38,20,9,Barking,high_demand_products,H008S795,2.0,3.3860352
713,2019-09-20,38,20,9,Barking,high_demand_products,IBCD,2.0,2.133785
714,2019-09-20,38,20,9,Barking,high_demand_products,IBCR,2.0,1.7728304
715,2019-09-20,38,20,9,Barking,high_demand_products,LHISO4620L,4.0,2.1721048
716,2019-09-20,38,20,9,Barking,high_demand_products,LITHCOMP50,1.0,1.1337004
717,2019-09-20,38,20,9,Barking,high_demand_products,LITHCOMPCART,9.0,5.2231746
718,2019-09-20,38,20,9,Barking,low_demand_products,LLCOMP464X5L,1.0,0.9490946
719,2019-09-20,38,20,9,Barking,low_demand_products,LLDCT20L,1.0,1.3589969
720,2019-09-20,38,20,9,Barking,high_demand_products,LLFS260320,1.0,1.5159299
721,2019-09-20,38,20,9,Barking,high_demand_products,LLFS464720,1.0,1.8115426
722,2019-09-20,38,20,9,Barking,high_demand_products,LLGO809044X5L,1.0,0.83630556
723,2019-09-20,38,20,9,Barking,high_demand_products,LLISO6820L,1.0,2.0333073
724,2019-09-20,38,20,9,Barking,high_demand_products,LLMC4TSS4X5L,4.0,4.4396763
725,2019-09-20,38,20,9,Barking,low_demand_products,LLNEATCUT4X5L,1.0,1.110004
726,2019-09-20,38,20,9,Barking,low_demand_products,LLSW684X5L,2.0,1.4860307
727,2019-09-20,38,20,9,Barking,low_demand_products,LLSYN5W30C420L,1.0,1.1759192
728,2019-09-20,38,20,9,Barking,high_demand_products,LM15W40E720L,3.0,5.308891
729,2019-09-20,38,20,9,Barking,low_demand_products,LM15W40E74X5L,1.0,0.7531983
730,2019-09-20,38,20,9,Barking,high_demand_products,M086D,5.0,2.840235
731,2019-09-20,38,20,9,Barking,high_demand_products,NX200,1.0,1.0433685
732,2019-09-20,38,20,9,Barking,high_demand_products,PETRO-CANADASUPREMESYNTHETIC5W,1.0,1.0316015
733,2019-09-20,38,20,9,Barking,low_demand_products,QUENCHOIL,1.0,1.4374932
734,2019-09-20,38,20,9,Barking,high_demand_products,SCAFF25,2.0,2.1926687
735,2019-09-20,38,20,9,Barking,high_demand_products,SPILLPALLET2,1.0,0.9583617
736,2019-09-20,38,20,9,Barking,low_demand_products,VGM-1L,2.0,3.5775054
737,2019-09-20,38,20,9,Barking,high_demand_products,WATER,2.0,2.5002558
738,2019-09-20,38,20,9,Waltham Abbey,high_demand_products,ADBLUE200,1.0,1.3720776
739,2019-09-20,38,20,9,Waltham Abbey,high_demand_products,ADBLUE9531000IBC,2.0,2.3756711
740,2019-09-20,38,20,9,Waltham Abbey,high_demand_products,COLLECTEMPTY,1.0,4.694626
741,2019-09-20,38,20,9,Waltham Abbey,high_demand_products,DELIVERY1,2.0,1.613597
742,2019-09-20,38,20,9,Waltham Abbey,high_demand_products,FUCHSFLM2,1.0,1.6815214
743,2019-09-20,38,20,9,Waltham Abbey,high_demand_products,GD,1.0,2.31448
744,2019-09-20,38,20,9,Waltham Abbey,high_demand_products,IBCD,1.0,1.0064576
745,2019-09-20,38,20,9,Waltham Abbey,high_demand_products,IBCR,2.0,1.1517671
746,2019-09-23,39,23,9,Barking,high_demand_products,112718,1.0,2.0370145
747,2019-09-23,39,23,9,Barking,high_demand_products,152347,1.0,2.2509599
748,2019-09-23,39,23,9,Barking,high_demand_products,152601,1.0,2.2088118
749,2019-09-23,39,23,9,Barking,high_demand_products,157104,1.0,1.123523
750,2019-09-23,39,23,9,Barking,high_demand_products,166224,2.0,4.597782
751,2019-09-23,39,23,9,Barking,low_demand_products,166256,1.0,1.064905
752,2019-09-23,39,23,9,Barking,low_demand_products,166274,1.0,1.3817959
753,2019-09-23,39,23,9,Barking,high_demand_products,166277,1.0,1.8297173
754,2019-09-23,39,23,9,Barking,high_demand_products,197081,5.0,2.0793777
755,2019-09-23,39,23,9,Barking,high_demand_products,A006D,2.0,1.6742051
756,2019-09-23,39,23,9,Barking,low_demand_products,AD998,1.0,1.2055501
757,2019-09-23,39,23,9,Barking,high_demand_products,ADBLUE10L,5.0,2.356565
758,2019-09-23,39,23,9,Barking,high_demand_products,ADBLUE18,5.0,2.7149894
759,2019-09-23,39,23,9,Barking,high_demand_products,ADBLUE200,3.0,3.584821
760,2019-09-23,39,23,9,Barking,high_demand_products,AF20,2.0,1.8560675
761,2019-09-23,39,23,9,Barking,high_demand_products,BPUMP,1.0,1.0736929
762,2019-09-23,39,23,9,Barking,high_demand_products,BRAKECLN,2.0,2.1556017
763,2019-09-23,39,23,9,Barking,high_demand_products,COLLECTEMPTY,8.0,4.2310457
764,2019-09-23,39,23,9,Barking,high_demand_products,DDMVATFP20,1.0,1.6045301
765,2019-09-23,39,23,9,Barking,high_demand_products,DELIVERY1,1.0,1.1837612
766,2019-09-23,39,23,9,Barking,high_demand_products,GD,17.0,16.441559
767,2019-09-23,39,23,9,Barking,high_demand_products,GD20REFILL,7.0,4.2290473
768,2019-09-23,39,23,9,Barking,high_demand_products,H006S795,2.0,2.7608428
769,2019-09-23,39,23,9,Barking,high_demand_products,LHISO4620L,2.0,2.216056
770,2019-09-23,39,23,9,Barking,high_demand_products,LITHCOMP12X400,2.0,1.993999
771,2019-09-23,39,23,9,Barking,high_demand_products,LITHCOMPCART,2.0,4.143828
772,2019-09-23,39,23,9,Barking,low_demand_products,LLDCT20L,2.0,1.3569437
773,2019-09-23,39,23,9,Barking,high_demand_products,LLFS262820,2.0,1.9163514
774,2019-09-23,39,23,9,Barking,high_demand_products,LLGO809044X5L,2.0,1.9265178
775,2019-09-23,39,23,9,Barking,high_demand_products,LLISO6820L,2.0,2.1491606
776,2019-09-23,39,23,9,Barking,low_demand_products,LLMC4TFS4X5L,1.0,1.1586968
777,2019-09-23,39,23,9,Barking,low_demand_products,LLSW324X5L,1.0,0.98091686
778,2019-09-23,39,23,9,Barking,high_demand_products,LM15W40E720L,10.0,10.436319
779,2019-09-23,39,23,9,Barking,high_demand_products,LU5W3020L,1.0,1.5550818
780,2019-09-23,39,23,9,Barking,high_demand_products,LU5W4020L,1.0,1.1580212
781,2019-09-23,39,23,9,Barking,high_demand_products,M080D,2.0,2.2993798
782,2019-09-23,39,23,9,Barking,high_demand_products,M086D,3.0,3.111639
783,2019-09-23,39,23,9,Barking,high_demand_products,NX200,1.0,1.5897325
784,2019-09-23,39,23,9,Barking,high_demand_products,RAGS10,1.0,1.893392
785,2019-09-23,39,23,9,Barking,high_demand_products,SOL0065L,1.0,1.3114638
786,2019-09-23,39,23,9,Barking,high_demand_products,SWASH25,1.0,1.4747128
787,2019-09-23,39,23,9,Barking,low_demand_products,TOTALPHOENIXFILEP224X400G,1.0,1.9210497
788,2019-09-23,39,23,9,Barking,high_demand_products,WATER,2.0,3.3010094
789,2019-09-23,39,23,9,Waltham Abbey,high_demand_products,ADBLUE9531000IBC,1.0,1.100298
790,2019-09-23,39,23,9,Waltham Abbey,high_demand_products,EP2CART,1.0,2.106122
791,2019-09-23,39,23,9,Waltham Abbey,high_demand_products,IBCD,1.0,1.0244559
792,2019-09-23,39,23,9,Waltham Abbey,high_demand_products,LITHIUML2MMOLYGREASE36X400G,1.0,1.532487
793,2019-09-24,39,24,9,Barking,high_demand_products,110516,1.0,1.4826828
794,2019-09-24,39,24,9,Barking,high_demand_products,112718,1.0,2.042209
795,2019-09-24,39,24,9,Barking,high_demand_products,152321,2.0,1.8840085
796,2019-09-24,39,24,9,Barking,high_demand_products,152438,1.0,2.036144
797,2019-09-24,39,24,9,Barking,high_demand_products,158485,1.0,1.6788901
798,2019-09-24,39,24,9,Barking,low_demand_products,160803,1.0,1.4096723
799,2019-09-24,39,24,9,Barking,low_demand_products,162125,1.0,1.3850551
800,2019-09-24,39,24,9,Barking,high_demand_products,194713,2.0,1.8439757
801,2019-09-24,39,24,9,Barking,high_demand_products,ADBLUE18,2.0,2.6895568
802,2019-09-24,39,24,9,Barking,high_demand_products,ADBLUE9531000IBC,5.0,4.869582
803,2019-09-24,39,24,9,Barking,high_demand_products,COLLECTEMPTY,7.0,5.6152577
804,2019-09-24,39,24,9,Barking,high_demand_products,DELIVERY1,2.0,1.9829819
805,2019-09-24,39,24,9,Barking,high_demand_products,DELIVERYCHARGE2,1.0,1.012881
806,2019-09-24,39,24,9,Barking,high_demand_products,EP2CART,2.0,3.2789798
807,2019-09-24,39,24,9,Barking,high_demand_products,GD,22.0,16.301514
808,2019-09-24,39,24,9,Barking,high_demand_products,GD20,4.0,6.06073
809,2019-09-24,39,24,9,Barking,high_demand_products,IBCR,5.0,1.41809
810,2019-09-24,39,24,9,Barking,high_demand_products,LE10W4020L,3.0,2.5686934
811,2019-09-24,39,24,9,Barking,high_demand_products,LE5W3020L,1.0,1.7328798
812,2019-09-24,39,24,9,Barking,high_demand_products,LHISO46205L,2.0,2.6544135
813,2019-09-24,39,24,9,Barking,high_demand_products,LHISO4620L,3.0,3.706554
814,2019-09-24,39,24,9,Barking,high_demand_products,LITHCOMPCART,1.0,1.7115473
815,2019-09-24,39,24,9,Barking,low_demand_products,LLGENERALPEP2,1.0,1.2382922
816,2019-09-24,39,24,9,Barking,high_demand_products,LLGO8090520L,1.0,1.4325316
817,2019-09-24,39,24,9,Barking,high_demand_products,LU5W3020L,2.0,1.6431808
818,2019-09-24,39,24,9,Barking,high_demand_products,M080D,1.0,1.3561703
819,2019-09-24,39,24,9,Barking,high_demand_products,M086D,1.0,1.3331038
820,2019-09-24,39,24,9,Barking,low_demand_products,PCM0024X5L,1.0,1.1412317
821,2019-09-24,39,24,9,Barking,high_demand_products,SWASH25,2.0,3.6910267
822,2019-09-24,39,24,9,Barking,high_demand_products,WATER,1.0,1.5938107
823,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,140056,2.0,1.511096
824,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,155871,1.0,1.9319383
825,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,179304,2.0,1.7767879
826,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,197081,5.0,2.240467
827,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,A020D,1.0,1.8070217
828,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,ADBLUE1000,4.0,5.2709227
829,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,ADBLUE18,6.0,5.947091
830,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,ADBLUE200,3.0,3.5237334
831,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,ADBLUE9531000IBC,4.0,3.0943928
832,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,COLLECTEMPTY,1.0,6.145734
833,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,EP2CART,2.0,2.1803007
834,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,GD,6.0,5.9499207
835,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,IBCR,5.0,1.5403819
836,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,LHISO3220L,1.0,2.3106456
837,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,LHISO46205L,2.0,2.589113
838,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,LHISO4620L,10.0,4.498612
839,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,LITHCOMPCART,14.0,5.2993474
840,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,LL10W40E6E920L,3.0,1.7836437
841,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,LL10W40EE9205,4.0,1.610412
842,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,LLFS262820,1.0,1.9499236
843,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,LLGO80904205L,1.0,1.0872352
844,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,LM15W40E720L,2.0,1.9295475
845,2019-09-24,39,24,9,Waltham Abbey,low_demand_products,LM15W40E74X5L,1.0,2.8246257
846,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,LU5W30205LBB,1.0,1.0610696
847,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,M086D,2.0,1.6495566
848,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,SWASH205,3.0,2.1158004
849,2019-09-24,39,24,9,Waltham Abbey,high_demand_products,SWASH25,4.0,1.6444532
850,2019-09-25,39,25,9,Barking,high_demand_products,110862,2.0,1.7468483
851,2019-09-25,39,25,9,Barking,high_demand_products,155073,1.0,1.7843918
852,2019-09-25,39,25,9,Barking,high_demand_products,157103,1.0,1.280757
853,2019-09-25,39,25,9,Barking,low_demand_products,161399,3.0,1.6512762
854,2019-09-25,39,25,9,Barking,high_demand_products,166252,1.0,1.5136337
855,2019-09-25,39,25,9,Barking,low_demand_products,166254,1.0,1.2159233
856,2019-09-25,39,25,9,Barking,low_demand_products,166274,1.0,1.3403424
857,2019-09-25,39,25,9,Barking,high_demand_products,181712,1.0,1.26955
858,2019-09-25,39,25,9,Barking,low_demand_products,0251/0584/018/4,2.0,1.5864726
859,2019-09-25,39,25,9,Barking,high_demand_products,ADBLUE10L,1.0,2.2562106
860,2019-09-25,39,25,9,Barking,high_demand_products,ADBLUE18,2.0,2.7486207
861,2019-09-25,39,25,9,Barking,high_demand_products,ADBLUE200,2.0,2.6550372
862,2019-09-25,39,25,9,Barking,high_demand_products,ADBLUE9531000IBC,1.0,1.0346993
863,2019-09-25,39,25,9,Barking,high_demand_products,AFLONGLIFE25,2.0,1.6379586
864,2019-09-25,39,25,9,Barking,high_demand_products,BPUMP,2.0,2.0670667
865,2019-09-25,39,25,9,Barking,high_demand_products,BRAKECLN,1.0,1.9688417
866,2019-09-25,39,25,9,Barking,high_demand_products,COLLECTEMPTY,9.0,5.8822603
867,2019-09-25,39,25,9,Barking,high_demand_products,DE13P20,1.0,1.5669603
868,2019-09-25,39,25,9,Barking,low_demand_products,EP1-12.5,1.0,1.8571606
869,2019-09-25,39,25,9,Barking,high_demand_products,EP2-12.5,1.0,1.7587337
870,2019-09-25,39,25,9,Barking,high_demand_products,EP2-50,1.0,1.4105184
871,2019-09-25,39,25,9,Barking,high_demand_products,EP2CART12,1.0,1.3044114
872,2019-09-25,39,25,9,Barking,low_demand_products,F89011,2.0,1.6682558
873,2019-09-25,39,25,9,Barking,high_demand_products,GD,30.0,35.11709
874,2019-09-25,39,25,9,Barking,high_demand_products,GD20,4.0,6.109192
875,2019-09-25,39,25,9,Barking,high_demand_products,GGUNSTD,1.0,1.9135454
876,2019-09-25,39,25,9,Barking,high_demand_products,GSL20DTI,1.0,1.269689
877,2019-09-25,39,25,9,Barking,high_demand_products,H006S795,1.0,1.4578798
878,2019-09-25,39,25,9,Barking,high_demand_products,LH1SO32205L,1.0,1.1814878
879,2019-09-25,39,25,9,Barking,high_demand_products,LHISO3220L,8.0,4.142951
880,2019-09-25,39,25,9,Barking,high_demand_products,LHISO46205L,2.0,2.5717773
881,2019-09-25,39,25,9,Barking,high_demand_products,LHISO4620L,2.0,4.546894
882,2019-09-25,39,25,9,Barking,high_demand_products,LITHCOMP12X400,4.0,2.090261
883,2019-09-25,39,25,9,Barking,high_demand_products,LITHCOMPCART,2.0,3.6490984
884,2019-09-25,39,25,9,Barking,high_demand_products,LITHEP00050,1.0,1.5000666
885,2019-09-25,39,25,9,Barking,high_demand_products,LITHIUML2MMOLYGREASE36X400G,2.0,1.4486091
886,2019-09-25,39,25,9,Barking,high_demand_products,LL10W40EE9205,1.0,1.305736
887,2019-09-25,39,25,9,Barking,high_demand_products,LLGO809044X5L,1.0,0.86487496
888,2019-09-25,39,25,9,Barking,high_demand_products,LLMC4TSS4X5L,2.0,2.2299612
889,2019-09-25,39,25,9,Barking,high_demand_products,LM15W40E720L,7.0,5.232924
890,2019-09-25,39,25,9,Barking,high_demand_products,M080D,1.0,1.3284067
891,2019-09-25,39,25,9,Barking,high_demand_products,NX200,2.0,2.3765957
892,2019-09-25,39,25,9,Barking,high_demand_products,SOL0065L,1.0,1.3873109
893,2019-09-25,39,25,9,Barking,high_demand_products,WATER,1.0,1.5729374
894,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,113452,1.0,1.312445
895,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,20LSKP,1.0,1.5406117
896,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,A020D,2.0,1.8236086
897,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,ADBLUE18,5.0,2.8572912
898,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,BPUMP,1.0,1.1316763
899,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,BRAKECLN,3.0,2.0173104
900,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,COLLECTEMPTY,5.0,5.8317537
901,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,DELIVERY1,3.0,1.3566209
902,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,EP2CART,1.0,2.0732307
903,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,EVO-P100,1.0,2.0502262
904,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,GD,27.0,26.518875
905,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,GD20,5.0,3.423208
906,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,LH1SO32205L,1.0,1.1919234
907,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,LHISO46205L,1.0,1.3900877
908,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,LU5W30205LBB,2.0,2.6422775
909,2019-09-25,39,25,9,Waltham Abbey,low_demand_products,PCM012,2.0,1.977207
910,2019-09-25,39,25,9,Waltham Abbey,high_demand_products,PETRO-CANADASUPREMESYNTHETIC5W,1.0,1.061086
911,2019-09-25,39,25,9,Waltham Abbey,low_demand_products,SP1,1.0,1.7622229
912,2019-09-26,39,26,9,Barking,high_demand_products,112464,1.0,1.6727992
913,2019-09-26,39,26,9,Barking,low_demand_products,112582,2.0,1.5808074
914,2019-09-26,39,26,9,Barking,high_demand_products,179304,1.0,1.800209
915,2019-09-26,39,26,9,Barking,high_demand_products,ADBLUE18,2.0,2.6717196
916,2019-09-26,39,26,9,Barking,high_demand_products,ADBLUE200,1.0,1.21226
917,2019-09-26,39,26,9,Barking,high_demand_products,ADBLUE9531000IBC,3.0,3.1581826
918,2019-09-26,39,26,9,Barking,high_demand_products,AF20,2.0,1.8678092
919,2019-09-26,39,26,9,Barking,high_demand_products,BPUMP,1.0,1.0304228
920,2019-09-26,39,26,9,Barking,high_demand_products,COLLECTEMPTY,3.0,3.9834146
921,2019-09-26,39,26,9,Barking,high_demand_products,DELIVERY,4.0,3.885016
922,2019-09-26,39,26,9,Barking,high_demand_products,DELIVERYCHARGE2,1.0,1.0078495
923,2019-09-26,39,26,9,Barking,high_demand_products,EMPTY205L,3.0,2.5219169
924,2019-09-26,39,26,9,Barking,high_demand_products,EP2CART,5.0,5.1908417
925,2019-09-26,39,26,9,Barking,high_demand_products,GD,27.0,24.53222
926,2019-09-26,39,26,9,Barking,high_demand_products,IBCD,1.0,1.1478752
927,2019-09-26,39,26,9,Barking,high_demand_products,IBCR,1.0,1.0073962
928,2019-09-26,39,26,9,Barking,high_demand_products,LHISO46205L,3.0,2.6114075
929,2019-09-26,39,26,9,Barking,high_demand_products,LHISO4620L,3.0,4.3728986
930,2019-09-26,39,26,9,Barking,high_demand_products,NX200,1.0,1.0777886
931,2019-09-27,39,27,9,Barking,high_demand_products,152438,4.0,1.967029
932,2019-09-27,39,27,9,Barking,high_demand_products,152490,1.0,2.2035234
933,2019-09-27,39,27,9,Barking,low_demand_products,152630,1.0,1.4680921
934,2019-09-27,39,27,9,Barking,high_demand_products,158485,1.0,1.6891453
935,2019-09-27,39,27,9,Barking,high_demand_products,166224,1.0,2.6841943
936,2019-09-27,39,27,9,Barking,high_demand_products,166252,1.0,1.7543627
937,2019-09-27,39,27,9,Barking,high_demand_products,166277,2.0,3.0365102
938,2019-09-27,39,27,9,Barking,low_demand_products,171839,1.0,1.3284732
939,2019-09-27,39,27,9,Barking,high_demand_products,A006D,2.0,1.5019335
940,2019-09-27,39,27,9,Barking,high_demand_products,ADBLUE1000,2.0,2.068161
941,2019-09-27,39,27,9,Barking,high_demand_products,ADBLUE200,6.0,5.351195
942,2019-09-27,39,27,9,Barking,high_demand_products,ADBLUE9531000IBC,1.0,1.0376467
943,2019-09-27,39,27,9,Barking,high_demand_products,BPUMP,3.0,3.3953347
944,2019-09-27,39,27,9,Barking,high_demand_products,COLLECTEMPTY,8.0,6.251012
945,2019-09-27,39,27,9,Barking,high_demand_products,DE15DRX,1.0,1.6249754
946,2019-09-27,39,27,9,Barking,high_demand_products,DELIVERY1,2.0,1.8191899
947,2019-09-27,39,27,9,Barking,high_demand_products,DELIVERYCHARGE2,1.0,1.0737603
948,2019-09-27,39,27,9,Barking,high_demand_products,EP2-12.5,2.0,3.7806895
949,2019-09-27,39,27,9,Barking,high_demand_products,G003S795,4.0,2.1658425
950,2019-09-27,39,27,9,Barking,high_demand_products,GD,20.0,22.666245
951,2019-09-27,39,27,9,Barking,high_demand_products,GD20,3.0,3.2176068
952,2019-09-27,39,27,9,Barking,high_demand_products,H006S795,4.0,3.3567715
953,2019-09-27,39,27,9,Barking,high_demand_products,H017D,1.0,1.6962949
954,2019-09-27,39,27,9,Barking,high_demand_products,IBCR,1.0,1.8702086
955,2019-09-27,39,27,9,Barking,high_demand_products,LE10W4020L,2.0,1.3012377
956,2019-09-27,39,27,9,Barking,high_demand_products,LHISO3220L,5.0,4.1458983
957,2019-09-27,39,27,9,Barking,high_demand_products,LHISO46205L,2.0,2.7873483
958,2019-09-27,39,27,9,Barking,high_demand_products,LHISO4620L,6.0,9.0949
959,2019-09-27,39,27,9,Barking,high_demand_products,LITHCOMP12X400,3.0,3.6185412
960,2019-09-27,39,27,9,Barking,high_demand_products,LITHCOMPCART,3.0,2.2199259
961,2019-09-27,39,27,9,Barking,low_demand_products,LLGENERALPEP2,1.0,1.2464241
962,2019-09-27,39,27,9,Barking,low_demand_products,LLNEATCUT20,1.0,1.4686939
963,2019-09-27,39,27,9,Barking,low_demand_products,LLSYN5W30C420L,1.0,1.2585473
964,2019-09-27,39,27,9,Barking,high_demand_products,LM15W40E720L,3.0,4.458578
965,2019-09-27,39,27,9,Barking,high_demand_products,LU5W3020L,2.0,3.1729307
966,2019-09-27,39,27,9,Barking,high_demand_products,LU5W4020L,1.0,1.2985064
967,2019-09-27,39,27,9,Barking,high_demand_products,M080D,3.0,2.6165483
968,2019-09-27,39,27,9,Barking,high_demand_products,NX200,4.0,2.8166118
969,2019-09-27,39,27,9,Barking,low_demand_products,REFL68AP20,3.0,2.09541
970,2019-09-27,39,27,9,Barking,high_demand_products,SCAFF25,1.0,1.8916626
971,2019-09-27,39,27,9,Barking,high_demand_products,SOL0065L,6.0,6.9210114
972,2019-09-27,39,27,9,Barking,high_demand_products,WATER,4.0,5.09889
973,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,110573,1.0,1.324866
974,2019-09-27,39,27,9,Waltham Abbey,low_demand_products,147626,1.0,1.7662407
975,2019-09-27,39,27,9,Waltham Abbey,low_demand_products,152323,2.0,1.7538968
976,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,152601,2.0,2.3207226
977,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,155073,1.0,1.9286554
978,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,157103,1.0,1.384355
979,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,170294,1.0,1.2501278
980,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,198713,4.0,3.2338493
981,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,ADBLUE18,3.0,2.8672624
982,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,ADBLUE200,3.0,2.8497887
983,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,ADBLUE9531000IBC,1.0,1.0359825
984,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,AF,3.0,2.0935206
985,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,AFLONGLIFE205,1.0,1.1035414
986,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,AFLONGLIFE25,2.0,1.8248508
987,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,BPUMP,3.0,3.3641956
988,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,BPUMPROT,1.0,1.5267987
989,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,COLLECTEMPTY,15.0,6.9110403
990,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,DELIVERY1,2.0,1.1659237
991,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,EP2-12.5,3.0,3.420099
992,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,EP2CART,1.0,2.076178
993,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,FUNNEL10IN,1.0,1.4721329
994,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,GD,42.0,36.41125
995,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,GD20,5.0,6.3737335
996,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,IBCR,1.0,1.4536799
997,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,JUG5L,1.0,1.1231581
998,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,LH1SO32205L,3.0,3.5130875
999,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,LHISO46205L,8.0,3.8600178
1000,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,LHISO4620L,4.0,4.5548143
1001,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,LINEGREASELITHIUMMOLYEP212.5KG,1.0,1.597724
1002,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,LITHCOMP50,1.0,1.1156398
1003,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,LITHCOMPCART,4.0,2.165633
1004,2019-09-27,39,27,9,Waltham Abbey,low_demand_products,LITHEP0050,1.0,1.7451847
1005,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,LU5W3020L,1.0,1.9104522
1006,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,NX200,1.0,1.1394832
1007,2019-09-27,39,27,9,Waltham Abbey,high_demand_products,POD,2.0,1.5627209
1008,2019-09-30,40,30,9,Barking,high_demand_products,110514,1.0,1.9119078
1009,2019-09-30,40,30,9,Barking,high_demand_products,110573,4.0,1.2237322
1010,2019-09-30,40,30,9,Barking,high_demand_products,110882,2.0,2.0408087
1011,2019-09-30,40,30,9,Barking,high_demand_products,148645,2.0,1.5359128
1012,2019-09-30,40,30,9,Barking,high_demand_products,148647,1.0,1.477999
1013,2019-09-30,40,30,9,Barking,high_demand_products,151261,1.0,1.3603595
1014,2019-09-30,40,30,9,Barking,high_demand_products,157103,1.0,1.1024053
1015,2019-09-30,40,30,9,Barking,high_demand_products,157532,2.0,1.8046635
1016,2019-09-30,40,30,9,Barking,high_demand_products,166049,1.0,1.0627962
1017,2019-09-30,40,30,9,Barking,high_demand_products,166236,1.0,1.4939697
1018,2019-09-30,40,30,9,Barking,high_demand_products,166243,1.0,1.312243
1019,2019-09-30,40,30,9,Barking,low_demand_products,171839,1.0,1.356078
1020,2019-09-30,40,30,9,Barking,high_demand_products,181711,1.0,1.433446
1021,2019-09-30,40,30,9,Barking,high_demand_products,183199,1.0,1.6317347
1022,2019-09-30,40,30,9,Barking,low_demand_products,183878,1.0,1.3766919
1023,2019-09-30,40,30,9,Barking,high_demand_products,198713,3.0,1.9145491
1024,2019-09-30,40,30,9,Barking,high_demand_products,A020D,2.0,1.6886123
1025,2019-09-30,40,30,9,Barking,high_demand_products,ADBLUE1000,4.0,4.0039177
